run_id,dataset,backend,n_alt,arm,repeat,idx,solve_time_s,simplex_iterations,barrier_iterations,status
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,2,0.0182,45,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,3,0.0190,34,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,4,0.0145,11,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,5,0.0176,32,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,6,0.0131,6,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,7,0.0141,9,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,8,0.0141,16,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,9,0.0185,33,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,10,0.0127,5,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,11,0.0114,2,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,12,0.0127,10,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,13,0.0092,0,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,14,0.0127,10,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,15,0.0089,0,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,16,0.0136,14,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,17,0.0154,21,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,18,0.0115,3,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,19,0.0094,0,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,20,0.0129,9,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,21,0.0115,2,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,22,0.0110,1,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,23,0.0113,1,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,24,0.0136,15,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,warm_primal_simplex,3,25,0.0109,1,0,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,1,2.9628,0,77,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,2,2.8594,0,79,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,3,2.5658,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,4,3.2532,0,88,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,5,6.7408,11102,108,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,6,2.5936,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,7,3.0831,0,82,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,8,3.1727,0,86,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,9,4.7395,112,109,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,10,2.8358,0,80,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,11,2.6127,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,12,4.7489,18,109,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,13,2.9125,0,80,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,14,5.2439,34,122,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,15,2.9191,0,78,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,16,3.5153,21,74,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,17,4.5974,170,105,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,18,2.7178,0,76,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,19,3.5051,50,77,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,20,2.8437,0,76,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,21,2.8425,0,75,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,22,3.3640,0,87,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,23,2.7970,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,24,3.1257,0,84,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,25,3.3865,55,76,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,26,2.7004,0,75,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,27,3.2074,0,79,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,28,4.6207,89,105,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,29,3.0306,0,82,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,30,3.0241,0,80,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,31,3.1432,0,87,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,32,3.2333,0,88,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,33,2.8586,0,79,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,34,2.8491,0,81,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,35,2.8212,0,76,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,36,5.1135,60,120,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,37,3.9841,0,100,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,38,3.0836,0,81,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,39,3.2608,0,90,OPTIMAL
norse_fixed_highs,Norse,highs,50,barrier,1,40,3.1625,0,84,OPTIMAL
